simulation_day,patients_treated,total_pfs_available,biomarker_group,group_patients_treated,group_pfs_count,mean_pfs,pfs_sd,lower_boundary,upper_boundary,best_elapsed_pfs,best_ongoing_pfs
941,941,683,Low,270,222,179.63063063063063,45.226714551277865,89.1772015280749,270.08405973318634,344.0,209.0
941,941,683,Medium,449,328,245.7621951219512,92.20880193114152,61.344591259668164,430.17979898423425,535.0,446.0
941,941,683,High,222,133,330.34586466165416,120.7220100637412,88.90184453417177,571.7898847891365,714.0,465.0
942,942,684,Low,270,223,179.62331838565024,45.124869730759286,89.37357892413166,269.8730578471688,344.0,210.0
942,942,684,Medium,450,328,245.7621951219512,92.20880193114152,61.344591259668164,430.17979898423425,535.0,447.0
942,942,684,High,222,133,330.34586466165416,120.7220100637412,88.90184453417177,571.7898847891365,714.0,466.0
943,943,684,Low,270,223,179.62331838565024,45.124869730759286,89.37357892413166,269.8730578471688,344.0,211.0
943,943,684,Medium,451,328,245.7621951219512,92.20880193114152,61.344591259668164,430.17979898423425,535.0,448.0
943,943,684,High,222,133,330.34586466165416,120.7220100637412,88.90184453417177,571.7898847891365,714.0,467.0
944,944,684,Low,270,223,179.62331838565024,45.124869730759286,89.37357892413166,269.8730578471688,344.0,212.0
944,944,684,Medium,452,328,245.7621951219512,92.20880193114152,61.344591259668164,430.17979898423425,535.0,449.0
944,944,684,High,222,133,330.34586466165416,120.7220100637412,88.90184453417177,571.7898847891365,714.0,468.0
945,945,684,Low,271,223,179.62331838565024,45.124869730759286,89.37357892413166,269.8730578471688,344.0,213.0
945,945,684,Medium,452,328,245.7621951219512,92.20880193114152,61.344591259668164,430.17979898423425,535.0,450.0
945,945,684,High,222,133,330.34586466165416,120.7220100637412,88.90184453417177,571.7898847891365,714.0,469.0
946,946,685,Low,271,223,179.62331838565024,45.124869730759286,89.37357892413166,269.8730578471688,344.0,214.0
946,946,685,Medium,453,329,245.95440729483283,92.13412009510625,61.686167104620324,430.22264748504534,535.0,451.0
946,946,685,High,222,133,330.34586466165416,120.7220100637412,88.90184453417177,571.7898847891365,714.0,470.0
947,947,686,Low,271,224,179.55803571428572,45.03417962215888,89.48967646996796,269.6263949586035,344.0,215.0
947,947,686,Medium,453,329,245.95440729483283,92.13412009510625,61.686167104620324,430.22264748504534,535.0,452.0
947,947,686,High,223,133,330.34586466165416,120.7220100637412,88.90184453417177,571.7898847891365,714.0,471.0
948,948,686,Low,271,224,179.55803571428572,45.03417962215888,89.48967646996796,269.6263949586035,344.0,216.0
948,948,686,Medium,454,329,245.95440729483283,92.13412009510625,61.686167104620324,430.22264748504534,535.0,453.0
948,948,686,High,223,133,330.34586466165416,120.7220100637412,88.90184453417177,571.7898847891365,714.0,472.0
949,949,687,Low,271,225,179.41333333333333,44.98593827916831,89.44145677499671,269.38520989166994,344.0,217.0
949,949,687,Medium,454,329,245.95440729483283,92.13412009510625,61.686167104620324,430.22264748504534,535.0,454.0
949,949,687,High,224,133,330.34586466165416,120.7220100637412,88.90184453417177,571.7898847891365,714.0,473.0
950,950,691,Low,272,226,179.29646017699116,44.92023237142536,89.45599543414045,269.1369249198419,344.0,218.0
950,950,691,Medium,454,331,246.12990936555892,91.89169207505107,62.34652521545678,429.91329351566105,535.0,455.0
950,950,691,High,224,134,330.6044776119403,120.30456454547738,89.99534852098554,571.213606702895,714.0,474.0
951,951,691,Low,272,226,179.29646017699116,44.92023237142536,89.45599543414045,269.1369249198419,344.0,219.0
951,951,691,Medium,455,331,246.12990936555892,91.89169207505107,62.34652521545678,429.91329351566105,535.0,456.0
951,951,691,High,224,134,330.6044776119403,120.30456454547738,89.99534852098554,571.213606702895,714.0,475.0
952,952,692,Low,272,226,179.29646017699116,44.92023237142536,89.45599543414045,269.1369249198419,344.0,220.0
952,952,692,Medium,456,332,245.8343373493976,91.910699608809,62.012938131779606,429.6557365670156,535.0,457.0
952,952,692,High,224,134,330.6044776119403,120.30456454547738,89.99534852098554,571.213606702895,714.0,476.0
953,953,694,Low,272,227,179.44493392070484,44.87652980970232,89.6918743013002,269.19799354010945,344.0,221.0
953,953,694,Medium,456,333,246.4204204204204,92.39326536801741,61.63388968438559,431.20695115645526,535.0,458.0
953,953,694,High,225,134,330.6044776119403,120.30456454547738,89.99534852098554,571.213606702895,714.0,477.0
954,954,695,Low,273,227,179.44493392070484,44.87652980970232,89.6918743013002,269.19799354010945,344.0,222.0
954,954,695,Medium,456,334,246.6437125748503,92.34464434241951,61.95442389001127,431.33300125968935,535.0,459.0
954,954,695,High,225,134,330.6044776119403,120.30456454547738,89.99534852098554,571.213606702895,714.0,478.0
955,955,696,Low,274,227,179.44493392070484,44.87652980970232,89.6918743013002,269.19799354010945,344.0,223.0
955,955,696,Medium,456,334,246.6437125748503,92.34464434241951,61.95442389001127,431.33300125968935,535.0,460.0
955,955,696,High,225,135,330.1111111111111,119.99183222617704,90.12744665875701,570.0947755634652,714.0,479.0
956,956,697,Low,275,228,179.49122807017545,44.78302967087892,89.92516872841762,269.0572874119333,344.0,224.0
956,956,697,Medium,456,334,246.6437125748503,92.34464434241951,61.95442389001127,431.33300125968935,535.0,461.0
956,956,697,High,225,135,330.1111111111111,119.99183222617704,90.12744665875701,570.0947755634652,714.0,480.0
957,957,698,Low,275,228,179.49122807017545,44.78302967087892,89.92516872841762,269.0572874119333,344.0,225.0
957,957,698,Medium,457,335,246.41492537313434,92.30133748930602,61.812250394522295,431.0176003517464,535.0,462.0
957,957,698,High,225,135,330.1111111111111,119.99183222617704,90.12744665875701,570.0947755634652,714.0,481.0
958,958,698,Low,276,228,179.49122807017545,44.78302967087892,89.92516872841762,269.0572874119333,344.0,226.0
958,958,698,Medium,457,335,246.41492537313434,92.30133748930602,61.812250394522295,431.0176003517464,535.0,463.0
958,958,698,High,225,135,330.1111111111111,119.99183222617704,90.12744665875701,570.0947755634652,714.0,482.0
959,959,700,Low,277,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,227.0
959,959,700,Medium,457,335,246.41492537313434,92.30133748930602,61.812250394522295,431.0176003517464,535.0,464.0
959,959,700,High,225,135,330.1111111111111,119.99183222617704,90.12744665875701,570.0947755634652,714.0,483.0
960,960,702,Low,277,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,228.0
960,960,702,Medium,458,336,247.0654761904762,92.93172842378574,61.20201934290472,432.9289330380477,535.0,414.0
960,960,702,High,225,136,331.13235294117646,120.13836521854964,90.85562250407719,571.4090833782757,714.0,484.0
961,961,702,Low,277,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,229.0
961,961,702,Medium,459,336,247.0654761904762,92.93172842378574,61.20201934290472,432.9289330380477,535.0,415.0
961,961,702,High,225,136,331.13235294117646,120.13836521854964,90.85562250407719,571.4090833782757,714.0,485.0
962,962,703,Low,278,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,230.0
962,962,703,Medium,459,337,247.2166172106825,92.83480571217841,61.547005786325684,432.8862286350393,535.0,416.0
962,962,703,High,225,136,331.13235294117646,120.13836521854964,90.85562250407719,571.4090833782757,714.0,486.0
963,963,703,Low,278,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,231.0
963,963,703,Medium,459,337,247.2166172106825,92.83480571217841,61.547005786325684,432.8862286350393,535.0,417.0
963,963,703,High,226,136,331.13235294117646,120.13836521854964,90.85562250407719,571.4090833782757,714.0,487.0
964,964,703,Low,278,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,232.0
964,964,703,Medium,460,337,247.2166172106825,92.83480571217841,61.547005786325684,432.8862286350393,535.0,418.0
964,964,703,High,226,136,331.13235294117646,120.13836521854964,90.85562250407719,571.4090833782757,714.0,488.0
965,965,703,Low,278,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,233.0
965,965,703,Medium,460,337,247.2166172106825,92.83480571217841,61.547005786325684,432.8862286350393,535.0,419.0
965,965,703,High,227,136,331.13235294117646,120.13836521854964,90.85562250407719,571.4090833782757,714.0,489.0
966,966,704,Low,278,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,234.0
966,966,704,Medium,461,337,247.2166172106825,92.83480571217841,61.547005786325684,432.8862286350393,535.0,420.0
966,966,704,High,227,137,330.3868613138686,120.01349484017487,90.35987163351888,570.4138509942184,714.0,490.0
967,967,705,Low,279,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,235.0
967,967,705,Medium,461,338,247.33136094674558,92.72096692730616,61.889427092133246,432.7732948013579,535.0,421.0
967,967,705,High,227,137,330.3868613138686,120.01349484017487,90.35987163351888,570.4138509942184,714.0,491.0
968,968,707,Low,279,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,236.0
968,968,707,Medium,462,338,247.33136094674558,92.72096692730616,61.889427092133246,432.7732948013579,535.0,422.0
968,968,707,High,227,139,331.0071942446043,119.38905445927355,92.2290853260572,569.7853031631514,714.0,492.0
969,969,708,Low,279,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,237.0
969,969,708,Medium,463,339,247.44837758112095,92.60876935561313,62.23083886989468,432.6659162923472,535.0,423.0
969,969,708,High,227,139,331.0071942446043,119.38905445927355,92.2290853260572,569.7853031631514,714.0,493.0
970,970,708,Low,279,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,238.0
970,970,708,Medium,464,339,247.44837758112095,92.60876935561313,62.23083886989468,432.6659162923472,535.0,424.0
970,970,708,High,227,139,331.0071942446043,119.38905445927355,92.2290853260572,569.7853031631514,714.0,494.0
971,971,709,Low,280,230,179.62608695652173,44.612834401715055,90.40041815309162,268.85175575995186,344.0,239.0
971,971,709,Medium,464,340,247.7264705882353,92.61414167525373,62.49818723772782,432.9547539387428,535.0,425.0
971,971,709,High,227,139,331.0071942446043,119.38905445927355,92.2290853260572,569.7853031631514,714.0,495.0
972,972,710,Low,280,231,179.73593073593074,44.54703873312831,90.64185326967412,268.83000820218734,344.0,240.0
972,972,710,Medium,465,340,247.7264705882353,92.61414167525373,62.49818723772782,432.9547539387428,535.0,426.0
972,972,710,High,227,139,331.0071942446043,119.38905445927355,92.2290853260572,569.7853031631514,714.0,496.0
973,973,712,Low,280,231,179.73593073593074,44.54703873312831,90.64185326967412,268.83000820218734,344.0,241.0
973,973,712,Medium,466,342,248.26023391812865,92.78752316490127,62.6851875883261,433.8352802479312,535.0,427.0
973,973,712,High,227,139,331.0071942446043,119.38905445927355,92.2290853260572,569.7853031631514,714.0,497.0
974,974,714,Low,280,231,179.73593073593074,44.54703873312831,90.64185326967412,268.83000820218734,344.0,242.0
974,974,714,Medium,466,342,248.26023391812865,92.78752316490127,62.6851875883261,433.8352802479312,535.0,428.0
974,974,714,High,228,141,331.43971631205676,118.83105467092622,93.77760697020432,569.1018256539091,714.0,498.0
975,975,714,Low,280,231,179.73593073593074,44.54703873312831,90.64185326967412,268.83000820218734,344.0,243.0
975,975,714,Medium,466,342,248.26023391812865,92.78752316490127,62.6851875883261,433.8352802479312,535.0,429.0
975,975,714,High,229,141,331.43971631205676,118.83105467092622,93.77760697020432,569.1018256539091,714.0,499.0
976,976,716,Low,280,231,179.73593073593074,44.54703873312831,90.64185326967412,268.83000820218734,344.0,244.0
976,976,716,Medium,467,343,248.79008746355686,93.1699837199009,62.45012002375506,435.13005490335865,535.0,396.0
976,976,716,High,229,142,332.6267605633803,119.25082982329766,94.12510091678496,571.1284202099756,714.0,491.0
977,977,717,Low,280,232,180.01724137931035,44.65655040031384,90.70414057868267,269.33034217993804,344.0,200.0
977,977,717,Medium,468,343,248.79008746355686,93.1699837199009,62.45012002375506,435.13005490335865,535.0,397.0
977,977,717,High,229,142,332.6267605633803,119.25082982329766,94.12510091678496,571.1284202099756,714.0,492.0
978,978,719,Low,280,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,201.0
978,978,719,Medium,469,344,249.19767441860466,93.34069633468314,62.516281749238374,435.87906708797095,535.0,398.0
978,978,719,High,229,142,332.6267605633803,119.25082982329766,94.12510091678496,571.1284202099756,714.0,493.0
979,979,720,Low,281,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,202.0
979,979,720,Medium,469,344,249.19767441860466,93.34069633468314,62.516281749238374,435.87906708797095,535.0,399.0
979,979,720,High,229,143,330.94405594405595,120.52185683511004,89.90034227383586,571.987769614276,714.0,494.0
980,980,721,Low,281,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,203.0
980,980,721,Medium,469,345,249.38840579710146,93.27223149206453,62.84394281297239,435.9328687812305,535.0,400.0
980,980,721,High,230,143,330.94405594405595,120.52185683511004,89.90034227383586,571.987769614276,714.0,495.0
981,981,721,Low,281,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,204.0
981,981,721,Medium,469,345,249.38840579710146,93.27223149206453,62.84394281297239,435.9328687812305,535.0,401.0
981,981,721,High,231,143,330.94405594405595,120.52185683511004,89.90034227383586,571.987769614276,714.0,496.0
982,982,722,Low,282,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,205.0
982,982,722,Medium,469,346,248.98265895953756,93.4422536697422,62.09815162005316,435.86716629902196,535.0,402.0
982,982,722,High,231,143,330.94405594405595,120.52185683511004,89.90034227383586,571.987769614276,714.0,497.0
983,983,722,Low,282,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,206.0
983,983,722,Medium,470,346,248.98265895953756,93.4422536697422,62.09815162005316,435.86716629902196,535.0,403.0
983,983,722,High,231,143,330.94405594405595,120.52185683511004,89.90034227383586,571.987769614276,714.0,498.0
984,984,723,Low,283,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,207.0
984,984,723,Medium,470,346,248.98265895953756,93.4422536697422,62.09815162005316,435.86716629902196,535.0,404.0
984,984,723,High,231,144,330.9861111111111,120.10077272834513,90.78456565442082,571.1876565678014,714.0,499.0
985,985,723,Low,283,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,208.0
985,985,723,Medium,470,346,248.98265895953756,93.4422536697422,62.09815162005316,435.86716629902196,535.0,405.0
985,985,723,High,232,144,330.9861111111111,120.10077272834513,90.78456565442082,571.1876565678014,714.0,500.0
986,986,723,Low,283,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,209.0
986,986,723,Medium,471,346,248.98265895953756,93.4422536697422,62.09815162005316,435.86716629902196,535.0,406.0
986,986,723,High,232,144,330.9861111111111,120.10077272834513,90.78456565442082,571.1876565678014,714.0,501.0
987,987,723,Low,283,233,179.84978540772534,44.63345652942526,90.58287234887482,269.1166984665758,344.0,210.0
987,987,723,Medium,472,346,248.98265895953756,93.4422536697422,62.09815162005316,435.86716629902196,535.0,407.0
987,987,723,High,232,144,330.9861111111111,120.10077272834513,90.78456565442082,571.1876565678014,714.0,502.0
988,988,725,Low,283,234,179.9145299145299,44.548584203082164,90.81736150836558,269.0116983206942,344.0,211.0
988,988,725,Medium,473,347,249.4063400576369,93.64031087602801,62.125718305580875,436.6869618096929,535.0,408.0
988,988,725,High,232,144,330.9861111111111,120.10077272834513,90.78456565442082,571.1876565678014,714.0,503.0
989,989,728,Low,283,235,179.9063829787234,44.45346844194914,90.99944609482512,268.8133198626217,344.0,212.0
989,989,728,Medium,474,349,249.6676217765043,93.8332686775171,62.0010844214701,437.3341591315385,535.0,399.0
