simulation_day,patients_treated,total_pfs_available,biomarker_group,group_pfs_count,mean_pfs,pfs_sd,lower_boundary,upper_boundary
1119,1000,852,Medium,437.0,263.6064073226545,88.03458325431158,87.53724081403132,439.6755738312777
1120,1000,854,High,182.0,336.63186813186815,113.77549705535222,109.08087402116371,564.1828622425726
1120,1000,854,Low,234.0,179.92735042735043,46.28192042920075,87.36350956894893,272.49119128575194
1120,1000,854,Medium,438.0,263.5525114155251,87.94103355484505,87.67044430583499,439.4345785252152
1121,1000,856,High,183.0,336.14207650273227,113.65579195103123,108.8304926006698,563.4536604047947
1121,1000,856,Low,234.0,179.92735042735043,46.28192042920075,87.36350956894893,272.49119128575194
1121,1000,856,Medium,439.0,263.3507972665148,87.94220260046579,87.46639206558322,439.23520246744636
1122,1000,857,High,183.0,336.14207650273227,113.65579195103123,108.8304926006698,563.4536604047947
1122,1000,857,Low,234.0,179.92735042735043,46.28192042920075,87.36350956894893,272.49119128575194
1122,1000,857,Medium,440.0,263.3590909090909,87.8421558040416,87.67477930100773,439.0434025171741
1123,1000,857,High,183.0,336.14207650273227,113.65579195103123,108.8304926006698,563.4536604047947
1123,1000,857,Low,234.0,179.92735042735043,46.28192042920075,87.36350956894893,272.49119128575194
1123,1000,857,Medium,440.0,263.3590909090909,87.8421558040416,87.67477930100773,439.0434025171741
1124,1000,858,High,184.0,335.9782608695652,113.36661146857132,109.24503793242255,562.7114838067079
1124,1000,858,Low,234.0,179.92735042735043,46.28192042920075,87.36350956894893,272.49119128575194
1124,1000,858,Medium,440.0,263.3590909090909,87.8421558040416,87.67477930100773,439.0434025171741
1125,1000,860,High,184.0,335.9782608695652,113.36661146857132,109.24503793242255,562.7114838067079
1125,1000,860,Low,235.0,180.16170212765957,46.322441780145766,87.51681856736803,272.8065856879511
1125,1000,860,Medium,441.0,263.3083900226757,87.74873812815717,87.81091376636138,438.80586627899004
1126,1000,861,High,184.0,335.9782608695652,113.36661146857132,109.24503793242255,562.7114838067079
1126,1000,861,Low,235.0,180.16170212765957,46.322441780145766,87.51681856736803,272.8065856879511
1126,1000,861,Medium,442.0,263.58371040723983,87.84011194737448,87.90348651249087,439.2639343019888
1127,1000,861,High,184.0,335.9782608695652,113.36661146857132,109.24503793242255,562.7114838067079
1127,1000,861,Low,235.0,180.16170212765957,46.322441780145766,87.51681856736803,272.8065856879511
1127,1000,861,Medium,442.0,263.58371040723983,87.84011194737448,87.90348651249087,439.2639343019888
1128,1000,861,High,184.0,335.9782608695652,113.36661146857132,109.24503793242255,562.7114838067079
1128,1000,861,Low,235.0,180.16170212765957,46.322441780145766,87.51681856736803,272.8065856879511
1128,1000,861,Medium,442.0,263.58371040723983,87.84011194737448,87.90348651249087,439.2639343019888
1129,1000,861,High,184.0,335.9782608695652,113.36661146857132,109.24503793242255,562.7114838067079
1129,1000,861,Low,235.0,180.16170212765957,46.322441780145766,87.51681856736803,272.8065856879511
1129,1000,861,Medium,442.0,263.58371040723983,87.84011194737448,87.90348651249087,439.2639343019888
1130,1000,862,High,184.0,335.9782608695652,113.36661146857132,109.24503793242255,562.7114838067079
1130,1000,862,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1130,1000,862,Medium,442.0,263.58371040723983,87.84011194737448,87.90348651249087,439.2639343019888
1131,1000,863,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1131,1000,863,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1131,1000,863,Medium,442.0,263.58371040723983,87.84011194737448,87.90348651249087,439.2639343019888
1132,1000,863,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1132,1000,863,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1132,1000,863,Medium,442.0,263.58371040723983,87.84011194737448,87.90348651249087,439.2639343019888
1133,1000,864,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1133,1000,864,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1133,1000,864,Medium,443.0,263.5801354401806,87.7407213022679,88.09869283564478,439.0615780447164
1134,1000,864,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1134,1000,864,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1134,1000,864,Medium,443.0,263.5801354401806,87.7407213022679,88.09869283564478,439.0615780447164
1135,1000,865,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1135,1000,865,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1135,1000,865,Medium,444.0,263.55405405405406,87.6433582502323,88.26733755358947,438.84077055451866
1136,1000,866,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1136,1000,866,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1136,1000,866,Medium,445.0,263.79101123595507,87.68719440810209,88.4166224197509,439.16540005215927
1137,1000,866,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1137,1000,866,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1137,1000,866,Medium,445.0,263.79101123595507,87.68719440810209,88.4166224197509,439.16540005215927
1138,1000,867,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1138,1000,867,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1138,1000,867,Medium,446.0,263.52017937219733,87.77516372618604,87.96985191982526,439.0705068245694
1139,1000,867,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1139,1000,867,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1139,1000,867,Medium,446.0,263.52017937219733,87.77516372618604,87.96985191982526,439.0705068245694
1140,1000,867,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1140,1000,867,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1140,1000,867,Medium,446.0,263.52017937219733,87.77516372618604,87.96985191982526,439.0705068245694
1141,1000,868,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1141,1000,868,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1141,1000,868,Medium,447.0,263.45413870246085,87.68782288413875,88.07849293418334,438.82978447073833
1142,1000,868,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1142,1000,868,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1142,1000,868,Medium,447.0,263.45413870246085,87.68782288413875,88.07849293418334,438.82978447073833
1143,1000,870,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1143,1000,870,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1143,1000,870,Medium,449.0,263.23830734966594,87.64629990144626,87.94570754677343,438.5309071525585
1144,1000,872,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1144,1000,872,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1144,1000,872,Medium,451.0,263.3059866962306,87.50750791707877,88.29097086207307,438.3210025303881
1145,1000,872,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1145,1000,872,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1145,1000,872,Medium,451.0,263.3059866962306,87.50750791707877,88.29097086207307,438.3210025303881
1146,1000,872,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1146,1000,872,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1146,1000,872,Medium,451.0,263.3059866962306,87.50750791707877,88.29097086207307,438.3210025303881
1147,1000,873,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1147,1000,873,Low,236.0,180.47881355932202,46.47977798990247,87.51925757951707,273.43836953912694
1147,1000,873,Medium,452.0,263.5420353982301,87.55438223031828,88.43327093759353,438.65079985886666
1148,1000,874,High,185.0,336.15135135135137,113.08264009127022,109.98607116881092,562.3166315338918
1148,1000,874,Low,237.0,180.56118143459915,46.398529841791884,87.76412175101538,273.35824111818295
1148,1000,874,Medium,452.0,263.5420353982301,87.55438223031828,88.43327093759353,438.65079985886666
1149,1000,875,High,186.0,335.9516129032258,112.80949175409363,110.33262939503854,561.570596411413
1149,1000,875,Low,237.0,180.56118143459915,46.398529841791884,87.76412175101538,273.35824111818295
1149,1000,875,Medium,452.0,263.5420353982301,87.55438223031828,88.43327093759353,438.65079985886666
1150,1000,876,High,186.0,335.9516129032258,112.80949175409363,110.33262939503854,561.570596411413
1150,1000,876,Low,237.0,180.56118143459915,46.398529841791884,87.76412175101538,273.35824111818295
1150,1000,876,Medium,453.0,263.560706401766,87.45837923615404,88.64394792945794,438.47746487407414
1151,1000,878,High,186.0,335.9516129032258,112.80949175409363,110.33262939503854,561.570596411413
1151,1000,878,Low,237.0,180.56118143459915,46.398529841791884,87.76412175101538,273.35824111818295
1151,1000,878,Medium,455.0,263.8,87.50527737389295,88.78944525221411,438.8105547477859
1152,1000,878,High,186.0,335.9516129032258,112.80949175409363,110.33262939503854,561.570596411413
1152,1000,878,Low,237.0,180.56118143459915,46.398529841791884,87.76412175101538,273.35824111818295
1152,1000,878,Medium,455.0,263.8,87.50527737389295,88.78944525221411,438.8105547477859
1153,1000,878,High,186.0,335.9516129032258,112.80949175409363,110.33262939503854,561.570596411413
1153,1000,878,Low,237.0,180.56118143459915,46.398529841791884,87.76412175101538,273.35824111818295
1153,1000,878,Medium,455.0,263.8,87.50527737389295,88.78944525221411,438.8105547477859
1154,1000,878,High,186.0,335.9516129032258,112.80949175409363,110.33262939503854,561.570596411413
1154,1000,878,Low,237.0,180.56118143459915,46.398529841791884,87.76412175101538,273.35824111818295
1154,1000,878,Medium,455.0,263.8,87.50527737389295,88.78944525221411,438.8105547477859
1155,1000,881,High,186.0,335.9516129032258,112.80949175409363,110.33262939503854,561.570596411413
1155,1000,881,Low,240.0,181.4125,47.13819097204679,87.13611805590641,275.68888194409357
1155,1000,881,Medium,455.0,263.8,87.50527737389295,88.78944525221411,438.8105547477859
1156,1000,882,High,186.0,335.9516129032258,112.80949175409363,110.33262939503854,561.570596411413
1156,1000,882,Low,240.0,181.4125,47.13819097204679,87.13611805590641,275.68888194409357
1156,1000,882,Medium,456.0,263.8530701754386,87.41641100863288,89.02024815817282,438.68589219270433
1157,1000,884,High,188.0,336.8510638297872,113.2989946618044,110.25307450617842,563.449053153396
1157,1000,884,Low,240.0,181.4125,47.13819097204679,87.13611805590641,275.68888194409357
1157,1000,884,Medium,456.0,263.8530701754386,87.41641100863288,89.02024815817282,438.68589219270433
1158,1000,885,High,188.0,336.8510638297872,113.2989946618044,110.25307450617842,563.449053153396
1158,1000,885,Low,241.0,181.39834024896265,47.040397502930894,87.31754524310087,275.4791352548244
1158,1000,885,Medium,456.0,263.8530701754386,87.41641100863288,89.02024815817282,438.68589219270433
1159,1000,885,High,188.0,336.8510638297872,113.2989946618044,110.25307450617842,563.449053153396
1159,1000,885,Low,241.0,181.39834024896265,47.040397502930894,87.31754524310087,275.4791352548244
1159,1000,885,Medium,456.0,263.8530701754386,87.41641100863288,89.02024815817282,438.68589219270433
1160,1000,885,High,188.0,336.8510638297872,113.2989946618044,110.25307450617842,563.449053153396
1160,1000,885,Low,241.0,181.39834024896265,47.040397502930894,87.31754524310087,275.4791352548244
1160,1000,885,Medium,456.0,263.8530701754386,87.41641100863288,89.02024815817282,438.68589219270433
1161,1000,887,High,188.0,336.8510638297872,113.2989946618044,110.25307450617842,563.449053153396
1161,1000,887,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1161,1000,887,Medium,457.0,263.89277899343546,87.3246331147169,89.24351276400165,438.54204522286926
1162,1000,887,High,188.0,336.8510638297872,113.2989946618044,110.25307450617842,563.449053153396
1162,1000,887,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1162,1000,887,Medium,457.0,263.89277899343546,87.3246331147169,89.24351276400165,438.54204522286926
1163,1000,887,High,188.0,336.8510638297872,113.2989946618044,110.25307450617842,563.449053153396
1163,1000,887,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1163,1000,887,Medium,457.0,263.89277899343546,87.3246331147169,89.24351276400165,438.54204522286926
1164,1000,888,High,189.0,336.95238095238096,113.00585023993156,110.94068047251784,562.964081432244
1164,1000,888,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1164,1000,888,Medium,457.0,263.89277899343546,87.3246331147169,89.24351276400165,438.54204522286926
1165,1000,890,High,190.0,336.9421052631579,112.7065854697179,111.5289343237221,562.3552762025937
1165,1000,890,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1165,1000,890,Medium,458.0,263.73799126637556,87.29191649171432,89.15415828294692,438.3218242498042
1166,1000,893,High,192.0,338.6666666666667,113.38708816550816,111.89249033565036,565.440842997683
1166,1000,893,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1166,1000,893,Medium,459.0,263.57516339869284,87.26632124046725,89.04252091775834,438.10780587962734
1167,1000,893,High,192.0,338.6666666666667,113.38708816550816,111.89249033565036,565.440842997683
1167,1000,893,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1167,1000,893,Medium,459.0,263.57516339869284,87.26632124046725,89.04252091775834,438.10780587962734
1168,1000,895,High,192.0,338.6666666666667,113.38708816550816,111.89249033565036,565.440842997683
1168,1000,895,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1168,1000,895,Medium,461.0,263.2039045553145,87.2598422625083,88.68422003029792,437.7235890803311
1169,1000,895,High,192.0,338.6666666666667,113.38708816550816,111.89249033565036,565.440842997683
1169,1000,895,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1169,1000,895,Medium,461.0,263.2039045553145,87.2598422625083,88.68422003029792,437.7235890803311
1170,1000,895,High,192.0,338.6666666666667,113.38708816550816,111.89249033565036,565.440842997683
1170,1000,895,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1170,1000,895,Medium,461.0,263.2039045553145,87.2598422625083,88.68422003029792,437.7235890803311
1171,1000,896,High,192.0,338.6666666666667,113.38708816550816,111.89249033565036,565.440842997683
1171,1000,896,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1171,1000,896,Medium,462.0,263.66883116883116,87.73612492251002,88.19658132381113,439.1410810138512
1172,1000,898,High,194.0,339.97938144329896,113.53568559831143,112.9080102466761,567.0507526399218
1172,1000,898,Low,242.0,181.48347107438016,46.961378759099375,87.56071355618141,275.40622859257894
1172,1000,898,Medium,462.0,263.66883116883116,87.73612492251002,88.19658132381113,439.1410810138512
